,u,v,w,x,y,z
6161,4.606,-1.8257,-0.001017,87.819,30.0,-0.002
6162,5.5378,3.4319,-0.001017,89.421,30.0,-0.002
6163,0.56851,1.3288,-0.001017,91.024,30.0,-0.002
6164,1.1897,-1.8257,-0.001017,92.627,30.0,-0.002
6165,3.3637,-1.1247,-0.001017,94.23,30.0,-0.002
6166,5.2272,2.3804,-0.001017,95.833,30.0,-0.002
6167,5.5378,1.6793,-0.001017,97.435,30.0,-0.002
6168,2.7426,2.7309,-0.001017,99.038,30.0,-0.002
6169,-0.36322,1.6793,-0.001017,100.64,30.0,-0.002
6170,-0.98438,3.0814,-0.001017,102.24,30.0,-0.002
6171,-2.2267,3.7824,-0.001017,103.85,30.0,-0.002
6172,-2.8479,5.5349,-0.001017,105.45,30.0,-0.002
6173,-2.2267,6.5864,-0.001017,107.05,30.0,-0.002
6174,-1.6055,5.5349,-0.001017,108.66,30.0,-0.002
6175,-0.36322,2.0299,-0.001017,110.26,30.0,-0.002
6176,-0.36322,3.7824,-0.001017,111.86,30.0,-0.002
6177,-2.5373,1.3288,-0.001017,113.46,30.0,-0.002
6178,-3.1584,0.27732,-0.001017,115.07,30.0,-0.002
6179,0.25794,-0.073182,-0.001017,116.67,30.0,-0.002
6180,1.5003,0.27732,-0.001017,118.27,30.0,-0.002
6181,3.3637,-0.77419,-0.001017,119.87,30.0,-0.002
6182,3.0531,-0.42369,-0.001017,121.48,30.0,-0.002
6183,3.3637,-0.77419,-0.001017,123.08,30.0,-0.002
6184,3.0531,0.27732,-0.001017,124.68,30.0,-0.002
6185,5.5378,0.27732,-0.001017,126.29,30.0,-0.002
6186,6.1589,2.3804,-0.001017,127.89,30.0,-0.002
6187,4.2955,1.6793,-0.001017,129.49,30.0,-0.002
6188,2.1214,2.3804,-0.001017,131.09,30.0,-0.002
6189,-0.36322,2.0299,-0.001017,132.7,30.0,-0.002
6190,-3.1584,1.3288,-0.001017,134.3,30.0,-0.002
6191,7.4013,-1.4752,-0.035777,70.188,30.0,1.141
6192,7.0907,-2.5267,0.010569,71.791,30.0,1.141
6193,8.0224,-3.9287,-0.012604,73.393,30.0,1.141
6194,8.333,-2.1762,-0.012604,74.996,30.0,1.141
6195,9.2647,-1.1247,0.010569,76.599,30.0,1.141
6196,9.5753,-0.77419,0.010569,78.202,30.0,1.141
6197,10.507,-0.42369,-0.012604,79.805,30.0,1.141
6198,10.196,-1.4752,0.010569,81.407,30.0,1.141
6199,10.507,-1.4752,-0.001017,83.01,30.0,1.141
6200,12.06,-1.8257,-0.001017,84.613,30.0,1.141
6201,12.06,-1.8257,-0.001017,86.216,30.0,1.141
6202,11.439,1.6793,-0.024191,87.819,30.0,1.141
6203,12.06,1.3288,-0.001017,89.421,30.0,1.141
6204,12.06,-1.4752,-0.001017,91.024,30.0,1.141
6205,7.4013,-3.5782,-0.012604,92.627,30.0,1.141
6206,4.9166,-0.77419,-0.012604,94.23,30.0,1.141
6207,5.2272,2.3804,-0.001017,95.833,30.0,1.141
6208,5.5378,1.6793,-0.001017,97.435,30.0,1.141
6209,2.7426,2.7309,-0.001017,99.038,30.0,1.141
6210,-0.36322,1.6793,-0.001017,100.64,30.0,1.141
6211,0.25794,3.7824,-0.001017,102.24,30.0,1.141
6212,-0.98438,4.8339,-0.001017,103.85,30.0,1.141
6213,-0.98438,6.2359,-0.001017,105.45,30.0,1.141
6214,-0.36322,9.3905,-0.012604,107.05,30.0,1.141
6215,1.1897,10.091,-0.012604,108.66,30.0,1.141
6216,2.1214,9.741,-0.024191,110.26,30.0,1.141
6217,2.7426,6.9369,-0.001017,111.86,30.0,1.141
6218,0.56851,3.4319,-0.012604,113.46,30.0,1.141
6219,-0.36322,2.0299,-0.035777,115.07,30.0,1.141
6220,1.5003,1.6793,-0.035777,116.67,30.0,1.141
6221,2.432,-0.42369,-0.012604,118.27,30.0,1.141
6222,3.3637,-2.1762,-0.012604,119.87,30.0,1.141
6223,5.2272,-3.5782,-0.012604,121.48,30.0,1.141
6224,4.606,-3.9287,-0.001017,123.08,30.0,1.141
6225,3.0531,-3.5782,-0.012604,124.68,30.0,1.141
6226,3.3637,-2.5267,-0.024191,126.29,30.0,1.141
6227,3.6743,-1.1247,-0.012604,127.89,30.0,1.141
6228,3.0531,-0.77419,-0.001017,129.49,30.0,1.141
6229,2.432,0.27732,-0.001017,131.09,30.0,1.141
6230,0.87909,-0.073181,0.010569,132.7,30.0,1.141
6231,-2.5373,-0.073181,0.091676,134.3,30.0,1.141
6232,10.818,-7.0833,-0.047364,70.188,30.0,2.284
6233,11.439,-10.588,0.010569,71.791,30.0,2.284
6234,13.302,-11.64,-0.012604,73.393,30.0,2.284
6235,16.097,-11.289,-0.024191,74.996,30.0,2.284
6236,17.34,-8.8358,0.022156,76.599,30.0,2.284
6237,19.203,-4.2793,0.022156,78.202,30.0,2.284
6238,22.62,-1.1247,-0.024191,79.805,30.0,2.284
6239,21.377,-1.1247,0.010569,81.407,30.0,2.284
6240,21.067,0.97834,-0.001017,83.01,30.0,2.284
6241,22.309,-0.42369,0.010569,84.613,30.0,2.284
6242,20.446,0.62783,-0.001017,86.216,30.0,2.284
6243,23.862,0.62783,-0.047364,87.819,30.0,2.284
6244,26.657,4.4834,-0.012604,89.421,30.0,2.284
6245,22.93,1.6793,-0.001017,91.024,30.0,2.284
6246,14.234,-1.8257,-0.024191,92.627,30.0,2.284
6247,8.9541,0.97834,-0.024191,94.23,30.0,2.284
6248,8.9541,3.4319,-0.024191,95.833,30.0,2.284
6249,11.128,1.6793,-0.012604,97.435,30.0,2.284
6250,10.196,2.0299,0.010569,99.038,30.0,2.284
6251,6.7801,2.3804,-0.012604,100.64,30.0,2.284
6252,6.7801,5.5349,0.010569,102.24,30.0,2.284
6253,5.5378,7.2874,0.022156,103.85,30.0,2.284
6254,4.606,8.339,-0.001017,105.45,30.0,2.284
6255,3.6743,11.494,-0.012604,107.05,30.0,2.284
6256,5.5378,14.298,-0.024191,108.66,30.0,2.284
6257,7.0907,9.04,-0.035777,110.26,30.0,2.284
6258,8.0224,6.2359,-0.001017,111.86,30.0,2.284
6259,4.606,0.62783,-0.001017,113.46,30.0,2.284
6260,2.1214,-1.4752,-0.058951,115.07,30.0,2.284
6261,3.0531,-0.77419,-0.058951,116.67,30.0,2.284
6262,3.6743,-1.4752,-0.012604,118.27,30.0,2.284
6263,5.5378,-4.2793,-0.035777,119.87,30.0,2.284
6264,6.7801,-5.3308,-0.024191,121.48,30.0,2.284
6265,6.4695,-4.9803,0.010569,123.08,30.0,2.284
6266,5.2272,-4.6298,-0.001017,124.68,30.0,2.284
6267,5.5378,-4.2793,-0.035777,126.29,30.0,2.284
6268,3.6743,-3.9287,-0.001017,127.89,30.0,2.284
6269,1.5003,-4.9803,-0.001017,129.49,30.0,2.284
6270,0.87909,-6.3823,0.010569,131.09,30.0,2.284
6271,0.25793,-7.0833,0.022156,132.7,30.0,2.284
6272,-2.8479,-5.3308,0.20754,134.3,30.0,2.284
6273,11.439,-7.4338,-0.058951,70.188,30.0,3.427
6274,11.439,-10.238,0.022156,71.791,30.0,3.427
6275,12.681,-10.939,-0.024191,73.393,30.0,3.427
6276,16.719,-13.042,-0.035777,74.996,30.0,3.427
6277,21.998,-15.846,0.033743,76.599,30.0,3.427
6278,25.104,-15.846,0.033743,78.202,30.0,3.427
6279,29.142,-9.5368,-0.024191,79.805,30.0,3.427
6280,30.695,-4.2793,-0.001017,81.407,30.0,3.427
6281,31.316,-0.42369,-0.001017,83.01,30.0,3.427
6282,33.179,0.62783,-0.001017,84.613,30.0,3.427
6283,33.8,3.7824,-0.001017,86.216,30.0,3.427
6284,35.043,7.9885,-0.058951,87.819,30.0,3.427
6285,32.248,10.792,-0.012604,89.421,30.0,3.427
6286,26.657,5.5349,0.010569,91.024,30.0,3.427
6287,16.408,0.97834,-0.024191,92.627,30.0,3.427
6288,12.992,3.0814,-0.012604,94.23,30.0,3.427
6289,12.371,4.4834,-0.047364,95.833,30.0,3.427
6290,14.545,3.4319,-0.035777,97.435,30.0,3.427
6291,13.923,3.4319,-0.001017,99.038,30.0,3.427
6292,12.992,4.1329,-0.024191,100.64,30.0,3.427
6293,13.923,7.6379,0.010569,102.24,30.0,3.427
6294,13.302,8.339,0.022156,103.85,30.0,3.427
6295,12.681,8.6895,0.010569,105.45,30.0,3.427
6296,12.371,9.04,-0.024191,107.05,30.0,3.427
6297,13.302,9.741,-0.047364,108.66,30.0,3.427
6298,14.234,7.2874,-0.047364,110.26,30.0,3.427
6299,14.234,4.4834,-0.001017,111.86,30.0,3.427
6300,11.128,-0.77419,0.010569,113.46,30.0,3.427
6301,8.9541,-3.5782,-0.070537,115.07,30.0,3.427
6302,8.6436,-2.5267,-0.070537,116.67,30.0,3.427
6303,9.2647,-2.1762,-0.012604,118.27,30.0,3.427
6304,10.507,-6.7328,-0.047364,119.87,30.0,3.427
6305,9.2647,-7.7843,-0.035777,121.48,30.0,3.427
6306,8.0224,-7.7843,0.010569,123.08,30.0,3.427
6307,6.7801,-8.1348,-0.012604,124.68,30.0,3.427
6308,7.0907,-8.1348,-0.047364,126.29,30.0,3.427
6309,6.1589,-6.7328,-0.001017,127.89,30.0,3.427
6310,4.2955,-6.7328,0.010569,129.49,30.0,3.427
6311,3.3637,-6.7328,0.022156,131.09,30.0,3.427
6312,2.432,-6.7328,0.033743,132.7,30.0,3.427
6313,0.56851,-4.9803,0.31182,134.3,30.0,3.427
6314,12.371,-7.0833,-0.082124,70.188,30.0,4.57
6315,11.128,-9.1863,0.022156,71.791,30.0,4.57
6316,12.06,-9.5368,-0.024191,73.393,30.0,4.57
6317,17.029,-13.392,-0.035777,74.996,30.0,4.57
6318,23.862,-18.65,0.033743,76.599,30.0,4.57
6319,28.521,-21.454,0.045329,78.202,30.0,4.57
6320,34.111,-16.196,-0.024191,79.805,30.0,4.57
6321,40.012,-8.1348,-0.001017,81.407,30.0,4.57
6322,44.05,-1.8257,-0.012604,83.01,30.0,4.57
6323,45.913,1.6793,-0.001017,84.613,30.0,4.57
6324,44.05,7.9885,-0.012604,86.216,30.0,4.57
6325,42.807,12.896,-0.058951,87.819,30.0,4.57
6326,39.08,13.947,-0.001017,89.421,30.0,4.57
6327,32.869,6.5864,0.010569,91.024,30.0,4.57
6328,20.756,1.6793,-0.012604,92.627,30.0,4.57
6329,17.34,3.7824,-0.012604,94.23,30.0,4.57
6330,17.961,5.5349,-0.058951,95.833,30.0,4.57
6331,20.446,6.9369,-0.047364,97.435,30.0,4.57
6332,21.067,6.9369,-0.012604,99.038,30.0,4.57
6333,21.998,7.9885,-0.035777,100.64,30.0,4.57
6334,22.62,9.04,-0.001017,102.24,30.0,4.57
6335,21.067,8.6895,0.022156,103.85,30.0,4.57
6336,20.135,8.6895,0.010569,105.45,30.0,4.57
6337,19.203,8.339,-0.024191,107.05,30.0,4.57
6338,19.203,7.6379,-0.058951,108.66,30.0,4.57
6339,20.446,4.4834,-0.058951,110.26,30.0,4.57
6340,21.377,-0.42369,-0.001017,111.86,30.0,4.57
6341,19.824,-4.2792,0.010569,113.46,30.0,4.57
6342,17.961,-7.0833,-0.082124,115.07,30.0,4.57
6343,16.719,-4.9803,-0.070537,116.67,30.0,4.57
6344,17.029,-3.5782,-0.012604,118.27,30.0,4.57
6345,16.097,-8.4853,-0.058951,119.87,30.0,4.57
6346,12.371,-11.289,-0.047364,121.48,30.0,4.57
6347,10.196,-10.939,-0.001017,123.08,30.0,4.57
6348,9.2647,-13.392,-0.012604,124.68,30.0,4.57
6349,8.9541,-14.093,-0.047364,126.29,30.0,4.57
6350,8.0224,-10.939,-0.001017,127.89,30.0,4.57
6351,6.1589,-9.1863,0.022156,129.49,30.0,4.57
6352,4.9166,-7.7843,0.022156,131.09,30.0,4.57
6353,4.606,-6.7328,0.033743,132.7,30.0,4.57
6354,4.2955,-4.6298,0.4161,134.3,30.0,4.57
6355,12.992,-6.7328,-0.1053,70.188,30.0,5.713
6356,12.06,-8.4853,0.022156,71.791,30.0,5.713
6357,12.06,-8.8358,-0.024191,73.393,30.0,5.713
6358,17.961,-13.392,-0.035777,74.996,30.0,5.713
6359,26.036,-19.702,0.033743,76.599,30.0,5.713
6360,31.937,-23.908,0.045329,78.202,30.0,5.713
6361,38.149,-19.0,-0.024191,79.805,30.0,5.713
6362,45.602,-9.5368,-0.001017,81.407,30.0,5.713
6363,51.814,-2.5267,-0.001017,83.01,30.0,5.713
6364,54.92,2.0299,0.010569,84.613,30.0,5.713
6365,53.678,9.3905,-0.001017,86.216,30.0,5.713
6366,52.125,16.401,-0.047364,87.819,30.0,5.713
6367,47.777,16.751,-0.001017,89.421,30.0,5.713
6368,41.565,7.2874,0.010569,91.024,30.0,5.713
6369,28.521,3.0814,-0.012604,92.627,30.0,5.713
6370,24.483,7.2874,-0.012604,94.23,30.0,5.713
6371,25.104,8.6895,-0.058951,95.833,30.0,5.713
6372,27.899,11.494,-0.047364,97.435,30.0,5.713
6373,27.899,11.143,-0.024191,99.038,30.0,5.713
6374,27.899,11.494,-0.024191,100.64,30.0,5.713
6375,26.657,10.793,-0.001017,102.24,30.0,5.713
6376,24.483,9.3905,0.010569,103.85,30.0,5.713
6377,23.241,8.339,-0.001017,105.45,30.0,5.713
6378,22.62,7.6379,-0.035777,107.05,30.0,5.713
6379,22.93,6.5864,-0.070537,108.66,30.0,5.713
6380,23.862,3.7824,-0.082124,110.26,30.0,5.713
6381,24.483,-2.8772,-0.012604,111.86,30.0,5.713
6382,24.173,-6.7328,-0.001017,113.46,30.0,5.713
6383,22.62,-9.5368,-0.082124,115.07,30.0,5.713
6384,21.998,-7.4338,-0.070537,116.67,30.0,5.713
6385,22.62,-6.7328,-0.001017,118.27,30.0,5.713
6386,21.998,-11.289,-0.058951,119.87,30.0,5.713
6387,17.029,-14.444,-0.047364,121.48,30.0,5.713
6388,14.234,-14.444,-0.001017,123.08,30.0,5.713
6389,12.681,-16.547,-0.024191,124.68,30.0,5.713
6390,11.439,-16.196,-0.058951,126.29,30.0,5.713
6391,10.196,-13.042,-0.001017,127.89,30.0,5.713
6392,7.4013,-9.8873,0.022156,129.49,30.0,5.713
6393,6.4695,-7.4338,0.033743,131.09,30.0,5.713
6394,6.4695,-4.9803,0.022156,132.7,30.0,5.713
6395,6.7801,-3.5782,0.5088,134.3,30.0,5.713
6396,14.855,-7.0833,-0.14006,70.188,30.0,6.856
6397,12.992,-8.4853,0.022156,71.791,30.0,6.856
6398,12.992,-8.1348,-0.024191,73.393,30.0,6.856
6399,19.203,-13.042,-0.035777,74.996,30.0,6.856
6400,28.21,-20.403,0.033743,76.599,30.0,6.856
6401,34.422,-25.66,0.033743,78.202,30.0,6.856
6402,42.186,-21.454,-0.012604,79.805,30.0,6.856
6403,51.503,-10.238,0.010569,81.407,30.0,6.856
6404,58.647,-1.8257,0.010569,83.01,30.0,6.856
6405,63.305,3.4319,0.010569,84.613,30.0,6.856
6406,62.063,11.494,-0.001017,86.216,30.0,6.856
6407,59.889,19.205,-0.047364,87.819,30.0,6.856
6408,54.92,18.854,-0.001017,89.421,30.0,6.856
6409,48.087,8.339,0.010569,91.024,30.0,6.856
6410,33.8,4.1329,-0.012604,92.627,30.0,6.856
6411,30.074,9.3905,-0.024191,94.23,30.0,6.856
6412,30.074,11.844,-0.047364,95.833,30.0,6.856
6413,32.248,14.999,-0.047364,97.435,30.0,6.856
6414,32.248,14.298,-0.012604,99.038,30.0,6.856
6415,31.316,14.999,-0.012604,100.64,30.0,6.856
6416,29.142,12.195,-0.001017,102.24,30.0,6.856
6417,26.657,9.741,0.010569,103.85,30.0,6.856
6418,25.725,7.9885,-0.001017,105.45,30.0,6.856
6419,24.794,6.9369,-0.035777,107.05,30.0,6.856
6420,25.725,5.5349,-0.082124,108.66,30.0,6.856
6421,25.725,3.0814,-0.082124,110.26,30.0,6.856
6422,25.725,-4.9803,-0.012604,111.86,30.0,6.856
6423,26.036,-8.4853,-0.001017,113.46,30.0,6.856
6424,24.794,-10.939,-0.082124,115.07,30.0,6.856
6425,24.794,-8.8358,-0.070537,116.67,30.0,6.856
6426,26.036,-7.0833,-0.001017,118.27,30.0,6.856
6427,26.657,-12.341,-0.058951,119.87,30.0,6.856
6428,22.309,-16.196,-0.047364,121.48,30.0,6.856
6429,19.203,-16.547,-0.001017,123.08,30.0,6.856
6430,18.272,-19.351,-0.024191,124.68,30.0,6.856
6431,16.097,-19.702,-0.058951,126.29,30.0,6.856
6432,13.923,-15.495,-0.012604,127.89,30.0,6.856
6433,10.507,-11.289,0.022156,129.49,30.0,6.856
6434,8.6436,-7.7843,0.033743,131.09,30.0,6.856
6435,8.333,-4.6298,0.022156,132.7,30.0,6.856
6436,8.9541,-2.5267,0.5899,134.3,30.0,6.856
6437,17.029,-7.0833,-0.16323,70.188,30.0,7.999
6438,14.855,-8.4853,0.022156,71.791,30.0,7.999
6439,14.545,-7.4338,-0.024191,73.393,30.0,7.999
6440,21.067,-12.691,-0.024191,74.996,30.0,7.999
6441,30.695,-21.104,0.022156,76.599,30.0,7.999
6442,37.838,-26.361,0.033743,78.202,30.0,7.999
6443,46.534,-22.506,-0.012604,79.805,30.0,7.999
6444,56.783,-10.939,0.010569,81.407,30.0,7.999
6445,65.169,-2.1762,0.010569,83.01,30.0,7.999
6446,69.828,3.7824,0.010569,84.613,30.0,7.999
6447,69.206,12.195,-0.001017,86.216,30.0,7.999
6448,66.722,19.906,-0.035777,87.819,30.0,7.999
6449,60.821,19.205,-0.001017,89.421,30.0,7.999
6450,53.678,7.9885,-0.001017,91.024,30.0,7.999
6451,38.459,4.8339,-0.024191,92.627,30.0,7.999
6452,34.422,11.494,-0.024191,94.23,30.0,7.999
6453,34.111,14.999,-0.047364,95.833,30.0,7.999
6454,35.043,18.504,-0.035777,97.435,30.0,7.999
6455,35.043,18.153,-0.012604,99.038,30.0,7.999
6456,34.111,17.452,-0.001017,100.64,30.0,7.999
6457,31.937,13.597,0.010569,102.24,30.0,7.999
6458,28.521,9.741,0.010569,103.85,30.0,7.999
6459,26.968,7.6379,-0.012604,105.45,30.0,7.999
6460,26.657,5.5349,-0.047364,107.05,30.0,7.999
6461,26.968,5.5349,-0.082124,108.66,30.0,7.999
6462,26.657,3.0814,-0.082124,110.26,30.0,7.999
6463,26.657,-6.3823,-0.012604,111.86,30.0,7.999
6464,27.278,-9.5368,-0.001017,113.46,30.0,7.999
6465,26.657,-11.64,-0.070537,115.07,30.0,7.999
6466,26.657,-9.1863,-0.070537,116.67,30.0,7.999
6467,28.831,-6.7328,-0.001017,118.27,30.0,7.999
6468,30.695,-12.341,-0.058951,119.87,30.0,7.999
6469,26.968,-16.547,-0.047364,121.48,30.0,7.999
6470,24.483,-17.598,-0.001017,123.08,30.0,7.999
6471,23.241,-21.454,-0.024191,124.68,30.0,7.999
6472,21.998,-22.856,-0.058951,126.29,30.0,7.999
6473,18.893,-18.299,-0.012604,127.89,30.0,7.999
6474,14.855,-13.743,0.022156,129.49,30.0,7.999
6475,12.371,-9.1863,0.033743,131.09,30.0,7.999
6476,11.128,-5.3308,0.010569,132.7,30.0,7.999
6477,12.371,-3.5782,0.65942,134.3,30.0,7.999
6478,19.824,-7.0833,-0.17482,70.188,30.0,9.142
6479,17.34,-8.4853,0.010569,71.791,30.0,9.142
6480,16.719,-7.0833,-0.012604,73.393,30.0,9.142
6481,23.241,-11.64,-0.024191,74.996,30.0,9.142
6482,32.869,-20.403,0.022156,76.599,30.0,9.142
6483,40.633,-26.712,0.022156,78.202,30.0,9.142
6484,50.261,-23.207,-0.012604,79.805,30.0,9.142
6485,61.442,-11.64,0.010569,81.407,30.0,9.142
6486,69.828,-3.5782,0.010569,83.01,30.0,9.142
6487,75.418,2.3804,0.010569,84.613,30.0,9.142
6488,75.107,10.442,-0.001017,86.216,30.0,9.142
6489,72.312,18.153,-0.035777,87.819,30.0,9.142
6490,66.101,17.803,-0.001017,89.421,30.0,9.142
6491,58.026,7.2874,-0.012604,91.024,30.0,9.142
6492,43.118,5.5349,-0.024191,92.627,30.0,9.142
6493,39.08,14.298,-0.035777,94.23,30.0,9.142
6494,38.149,18.854,-0.047364,95.833,30.0,9.142
6495,39.08,22.009,-0.035777,97.435,30.0,9.142
6496,38.149,21.308,-0.001017,99.038,30.0,9.142
6497,36.596,19.906,0.010569,100.64,30.0,9.142
6498,34.111,14.298,0.010569,102.24,30.0,9.142
6499,31.005,9.741,0.010569,103.85,30.0,9.142
6500,29.142,6.9369,-0.012604,105.45,30.0,9.142
6501,28.521,4.8339,-0.047364,107.05,30.0,9.142
6502,28.831,5.5349,-0.082124,108.66,30.0,9.142
6503,28.21,3.4319,-0.082124,110.26,30.0,9.142
6504,28.521,-6.7328,-0.001017,111.86,30.0,9.142
6505,29.763,-10.238,-0.001017,113.46,30.0,9.142
6506,28.831,-12.341,-0.070537,115.07,30.0,9.142
6507,28.831,-9.1863,-0.058951,116.67,30.0,9.142
6508,31.316,-6.3823,-0.001017,118.27,30.0,9.142
6509,34.111,-11.64,-0.047364,119.87,30.0,9.142
6510,31.005,-15.495,-0.047364,121.48,30.0,9.142
6511,28.521,-17.598,-0.001017,123.08,30.0,9.142
6512,28.21,-22.506,-0.024191,124.68,30.0,9.142
6513,27.278,-24.609,-0.058951,126.29,30.0,9.142
6514,25.104,-21.104,-0.012604,127.89,30.0,9.142
6515,20.446,-15.846,0.022156,129.49,30.0,9.142
6516,17.029,-11.64,0.033743,131.09,30.0,9.142
6517,15.166,-7.4338,-0.001017,132.7,30.0,9.142
6518,16.408,-4.9803,0.74053,134.3,30.0,9.142
6519,22.93,-7.4338,-0.17482,70.188,30.0,10.285
6520,20.446,-8.4853,0.010569,71.791,30.0,10.285
6521,19.203,-6.7328,-0.012604,73.393,30.0,10.285
6522,25.725,-10.588,-0.012604,74.996,30.0,10.285
6523,35.664,-19.702,0.010569,76.599,30.0,10.285
6524,42.807,-25.66,0.010569,78.202,30.0,10.285
6525,52.435,-22.155,-0.001017,79.805,30.0,10.285
6526,62.684,-11.289,0.010569,81.407,30.0,10.285
6527,71.691,-2.8772,0.010569,83.01,30.0,10.285
6528,77.282,2.7309,0.010569,84.613,30.0,10.285
6529,78.213,10.442,0.010569,86.216,30.0,10.285
6530,76.35,18.153,-0.012604,87.819,30.0,10.285
6531,70.759,18.153,-0.001017,89.421,30.0,10.285
6532,63.616,8.339,-0.012604,91.024,30.0,10.285
6533,49.019,7.9885,-0.024191,92.627,30.0,10.285
6534,44.671,17.452,-0.035777,94.23,30.0,10.285
6535,42.497,22.009,-0.035777,95.833,30.0,10.285
6536,42.807,25.163,-0.024191,97.435,30.0,10.285
6537,41.876,23.411,0.010569,99.038,30.0,10.285
6538,40.323,20.607,0.022156,100.64,30.0,10.285
6539,38.149,13.947,0.010569,102.24,30.0,10.285
6540,35.664,8.6895,0.010569,103.85,30.0,10.285
6541,32.558,6.9369,-0.012604,105.45,30.0,10.285
6542,32.248,4.8339,-0.047364,107.05,30.0,10.285
6543,32.248,5.5349,-0.082124,108.66,30.0,10.285
6544,31.316,3.0814,-0.070537,110.26,30.0,10.285
6545,31.937,-7.7843,-0.001017,111.86,30.0,10.285
6546,33.179,-11.289,-0.001017,113.46,30.0,10.285
6547,33.179,-12.691,-0.058951,115.07,30.0,10.285
6548,33.8,-9.5368,-0.047364,116.67,30.0,10.285
6549,36.285,-6.3823,-0.001017,118.27,30.0,10.285
6550,38.459,-10.939,-0.035777,119.87,30.0,10.285
6551,35.664,-15.846,-0.035777,121.48,30.0,10.285
6552,33.179,-19.0,-0.001017,123.08,30.0,10.285
6553,33.179,-23.908,-0.012604,124.68,30.0,10.285
6554,32.869,-26.011,-0.035777,126.29,30.0,10.285
6555,31.005,-22.506,-0.012604,127.89,30.0,10.285
6556,26.657,-16.897,0.022156,129.49,30.0,10.285
6557,22.93,-12.691,0.033743,131.09,30.0,10.285
6558,21.067,-8.1348,-0.012604,132.7,30.0,10.285
6559,21.998,-5.6813,0.79846,134.3,30.0,10.285
6560,25.725,-8.1348,-0.15164,70.188,30.0,11.428
6561,23.241,-9.5368,-0.001017,71.791,30.0,11.428
6562,21.377,-7.0833,-0.001017,73.393,30.0,11.428
6563,26.968,-10.238,-0.012604,74.996,30.0,11.428
6564,35.975,-18.299,0.010569,76.599,30.0,11.428
6565,42.807,-24.258,0.010569,78.202,30.0,11.428
6566,51.503,-20.052,-0.001017,79.805,30.0,11.428
6567,60.51,-9.8873,0.010569,81.407,30.0,11.428
6568,68.275,-1.8257,0.010569,83.01,30.0,11.428
6569,73.865,3.7824,0.010569,84.613,30.0,11.428
6570,76.039,11.143,0.010569,86.216,30.0,11.428
6571,75.729,17.803,-0.012604,87.819,30.0,11.428
6572,71.691,17.803,-0.001017,89.421,30.0,11.428
6573,65.48,9.3905,-0.012604,91.024,30.0,11.428
6574,52.125,10.091,-0.035777,92.627,30.0,11.428
6575,46.534,19.555,-0.024191,94.23,30.0,11.428
6576,43.739,23.411,-0.024191,95.833,30.0,11.428
6577,42.807,26.565,-0.012604,97.435,30.0,11.428
6578,40.944,24.462,0.010569,99.038,30.0,11.428
6579,39.08,19.906,0.022156,100.64,30.0,11.428
6580,37.838,12.896,0.010569,102.24,30.0,11.428
6581,36.285,7.2874,0.010569,103.85,30.0,11.428
6582,34.422,6.9369,-0.024191,105.45,30.0,11.428
6583,34.111,6.5864,-0.047364,107.05,30.0,11.428
6584,34.732,7.6379,-0.070537,108.66,30.0,11.428
6585,35.664,5.1844,-0.058951,110.26,30.0,11.428
6586,37.217,-6.7328,-0.001017,111.86,30.0,11.428
6587,39.701,-11.289,-0.001017,113.46,30.0,11.428
6588,39.701,-13.042,-0.047364,115.07,30.0,11.428
6589,39.08,-10.238,-0.024191,116.67,30.0,11.428
6590,41.876,-7.4338,0.010569,118.27,30.0,11.428
6591,43.118,-11.64,-0.012604,119.87,30.0,11.428
6592,40.012,-16.897,-0.012604,121.48,30.0,11.428
6593,37.217,-21.104,0.010569,123.08,30.0,11.428
6594,37.838,-24.959,-0.001017,124.68,30.0,11.428
6595,37.217,-26.712,-0.024191,126.29,30.0,11.428
6596,35.975,-22.856,-0.012604,127.89,30.0,11.428
6597,32.558,-16.547,0.010569,129.49,30.0,11.428
6598,29.763,-12.691,0.033743,131.09,30.0,11.428
6599,28.21,-9.8873,-0.024191,132.7,30.0,11.428
6600,28.831,-7.4338,0.83322,134.3,30.0,11.428
6601,27.278,-8.8358,-0.12847,70.188,30.0,12.571
6602,26.036,-11.64,-0.001017,71.791,30.0,12.571
6603,24.794,-9.1863,-0.001017,73.393,30.0,12.571
6604,29.763,-11.289,-0.001017,74.996,30.0,12.571
6605,37.217,-17.949,-0.001017,76.599,30.0,12.571
6606,43.118,-22.155,0.010569,78.202,30.0,12.571
6607,50.882,-17.949,0.010569,79.805,30.0,12.571
6608,58.026,-8.8358,0.010569,81.407,30.0,12.571
6609,64.237,-1.8257,0.010569,83.01,30.0,12.571
6610,69.206,4.4834,-0.001017,84.613,30.0,12.571
6611,71.691,10.442,-0.001017,86.216,30.0,12.571
6612,71.691,14.999,-0.012604,87.819,30.0,12.571
6613,67.964,14.298,-0.001017,89.421,30.0,12.571
6614,62.374,8.339,-0.012604,91.024,30.0,12.571
6615,50.261,9.741,-0.024191,92.627,30.0,12.571
6616,44.671,18.854,-0.024191,94.23,30.0,12.571
6617,41.565,22.71,-0.024191,95.833,30.0,12.571
6618,40.323,25.864,-0.001017,97.435,30.0,12.571
6619,38.459,24.462,0.010569,99.038,30.0,12.571
6620,37.217,19.906,0.022156,100.64,30.0,12.571
6621,36.596,12.896,-0.001017,102.24,30.0,12.571
6622,35.975,7.2874,-0.001017,103.85,30.0,12.571
